;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/research/description/teleport_attack_energy_superior;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在目的地释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_energy_extreme;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在目的地释放能量伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_emergency_energy_standard;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_energy_advanced;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_energy_superior;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_energy_extreme;The aim of this research is to combine Teleport and Energy shockwave to release an Energy shockwave that stuns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и энергетическую волну, чтобы выпускать энергетическую волну, оглушающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地释放能量伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_combined_energy_standard;The aim of this research is to combine Attack Teleport - Energy and Emergency Teleport - Energy to release an Energy shockwave that stuns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Энергия и Экстренный телепорт - Энергия, чтобы выпускать энергетическую волну, оглушающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_energy_advanced;The aim of this research is to combine Attack Teleport - Energy and Emergency Teleport - Energy to release an Energy shockwave that stuns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Энергия и Экстренный телепорт - Энергия, чтобы выпускать энергетическую волну, оглушающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_energy_superior;The aim of this research is to combine Attack Teleport - Energy and Emergency Teleport - Energy to release an Energy shockwave that stuns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Энергия и Экстренный телепорт - Энергия, чтобы выпускать энергетическую волну, оглушающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放能量伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_energy_extreme;The aim of this research is to combine Attack Teleport - Energy and Emergency Teleport - Energy to release an Energy shockwave that stuns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Энергия и Экстренный телепорт - Энергия, чтобы выпускать энергетическую волну, оглушающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和能量伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放能量伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/name/teleport_attack_fire_standard;Attack Teleport - Fire - Standard;;Атакующий Телепорт - Огонь - Стандартно;;;;;传送-杀伤型-燃烧-标准;;
gui/menu/research/name/teleport_attack_fire_advanced;Attack Teleport - Fire - Advanced;;Атакующий Телепорт - Огонь - Улучшено;;;;;传送-杀伤型-燃烧-先进;;
gui/menu/research/name/teleport_attack_fire_superior;Attack Teleport - Fire - Superior;;Атакующий Телепорт - Огонь - Превосходно;;;;;传送-杀伤型-燃烧-卓越;;
gui/menu/research/name/teleport_attack_fire_extreme;Attack Teleport - Fire - Extreme;;Атакующий Телепорт - Огонь - Экстремально;;;;;传送-杀伤型-燃烧-终极;;
;;;;;;;;;;
gui/menu/research/name/teleport_emergency_fire_standard;Emergency Teleport - Fire - Standard;;Экстренный Телепорт - Огонь - Стандартно;;;;;传送-紧急型-燃烧-标准;;
gui/menu/research/name/teleport_emergency_fire_advanced;Emergency Teleport - Fire - Advanced;;Экстренный Телепорт - Огонь - Улучшено;;;;;传送-紧急型-燃烧-先进;;
gui/menu/research/name/teleport_emergency_fire_superior;Emergency Teleport - Fire - Superior;;Экстренный Телепорт - Огонь - Превосходно;;;;;传送-紧急型-燃烧-卓越;;
gui/menu/research/name/teleport_emergency_fire_extreme;Emergency Teleport - Fire - Extreme;;Экстренный Телепорт - Огонь - Экстремально;;;;;传送-紧急型-燃烧-终极;;
;;;;;;;;;;
gui/menu/research/name/teleport_combined_fire_standard;Combined Teleport - Fire - Standard;;Комбинированный Телепорт - Огонь - Стандартно;;;;;传送-复合型-燃烧-标准;;
gui/menu/research/name/teleport_combined_fire_advanced;Combined Teleport - Fire - Advanced;;Комбинированный Телепорт - Огонь - Улучшено;;;;;传送-复合型-燃烧-先进;;
gui/menu/research/name/teleport_combined_fire_superior;Combined Teleport - Fire - Superior;;Комбинированный Телепорт - Огонь - Превосходно;;;;;传送-复合型-燃烧-卓越;;
gui/menu/research/name/teleport_combined_fire_extreme;Combined Teleport - Fire - Extreme;;Комбинированный Телепорт - Огонь - Экстремально;;;;;传送-复合型-燃烧-终极;;
;;;;;;;;;;
gui/menu/research/description/teleport_attack_fire_standard;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在目的地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_fire_advanced;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在目的地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_fire_superior;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在目的地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_fire_extreme;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在目的地释放燃烧伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_emergency_fire_standard;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_fire_advanced;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_fire_superior;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_fire_extreme;The aim of this research is to combine Teleport and Fire shockwave to release a Fire shockwave that burns enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и огненную волну, чтобы выпускать огненную волну, поджигающую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地释放燃烧伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_combined_fire_standard;The aim of this research is to combine Attack Teleport - Fire and Emergency Teleport - Fire to release a Fire shockwave that burns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Огонь и Экстренный телепорт - Огонь, чтобы выпускать огненную волну, поджигающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_fire_advanced;The aim of this research is to combine Attack Teleport - Fire and Emergency Teleport - Fire to release a Fire shockwave that burns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Огонь и Экстренный телепорт - Огонь, чтобы выпускать огненную волну, поджигающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_fire_superior;The aim of this research is to combine Attack Teleport - Fire and Emergency Teleport - Fire to release a Fire shockwave that burns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Огонь и Экстренный телепорт - Огонь, чтобы выпускать огненную волну, поджигающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放燃烧伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_fire_extreme;The aim of this research is to combine Attack Teleport - Fire and Emergency Teleport - Fire to release a Fire shockwave that burns enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Огонь и Экстренный телепорт - Огонь, чтобы выпускать огненную волну, поджигающую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和燃烧伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放燃烧伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/name/teleport_attack_ice_standard;Attack Teleport - Cryo - Standard;;Атакующий Телепорт - Холод - Стандартно;;;;;传送-杀伤型-冰冻-标准;;
gui/menu/research/name/teleport_attack_ice_advanced;Attack Teleport - Cryo - Advanced;;Атакующий Телепорт - Холод - Улучшено;;;;;传送-杀伤型-冰冻-先进;;
gui/menu/research/name/teleport_attack_ice_superior;Attack Teleport - Cryo - Superior;;Атакующий Телепорт - Холод - Превосходно;;;;;传送-杀伤型-冰冻-卓越;;
gui/menu/research/name/teleport_attack_ice_extreme;Attack Teleport - Cryo - Extreme;;Атакующий Телепорт - Холод - Экстремально;;;;;传送-杀伤型-冰冻-终极;;
;;;;;;;;;;
gui/menu/research/name/teleport_emergency_ice_standard;Emergency Teleport - Cryo - Standard;;Экстренный Телепорт - Холод - Стандартно;;;;;传送-紧急型-冰冻-标准;;
gui/menu/research/name/teleport_emergency_ice_advanced;Emergency Teleport - Cryo - Advanced;;Экстренный Телепорт - Холод - Улучшено;;;;;传送-紧急型-冰冻-先进;;
gui/menu/research/name/teleport_emergency_ice_superior;Emergency Teleport - Cryo - Superior;;Экстренный Телепорт - Холод - Превосходно;;;;;传送-紧急型-冰冻-卓越;;
gui/menu/research/name/teleport_emergency_ice_extreme;Emergency Teleport - Cryo - Extreme;;Экстренный Телепорт - Холод - Экстремально;;;;;传送-紧急型-冰冻-终极;;
;;;;;;;;;;
gui/menu/research/name/teleport_combined_ice_standard;Combined Teleport - Cryo - Standard;;Комбинированный Телепорт - Холод - Стандартно;;;;;传送-复合型-冰冻-标准;;
gui/menu/research/name/teleport_combined_ice_advanced;Combined Teleport - Cryo - Advanced;;Комбинированный Телепорт - Холод - Улучшено;;;;;传送-复合型-冰冻-先进;;
gui/menu/research/name/teleport_combined_ice_superior;Combined Teleport - Cryo - Superior;;Комбинированный Телепорт - Холод - Превосходно;;;;;传送-复合型-冰冻-卓越;;
gui/menu/research/name/teleport_combined_ice_extreme;Combined Teleport - Cryo - Extreme;;Комбинированный Телепорт - Холод - Экстремально;;;;;传送-复合型-冰冻-终极;;
;;;;;;;;;;
gui/menu/research/description/teleport_attack_ice_standard;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在目的地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_ice_advanced;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在目的地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_ice_superior;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在目的地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_attack_ice_extreme;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在目的地释放冰冻伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_emergency_ice_standard;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_ice_advanced;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_ice_superior;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_emergency_ice_extreme;The aim of this research is to combine Teleport and Cryo shockwave to release a Cryo shockwave that slows down enemies before teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Телепорт и холодную волну, чтобы выпускать холодную волну, замедляющую врагов, до телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地释放冰冻伤害冲击波,造成区域伤害.;;
;;;;;;;;;;
gui/menu/research/description/teleport_combined_ice_standard;The aim of this research is to combine Attack Teleport - Cryo and Emergency Teleport - Cryo to release a Cryo shockwave that slows down enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Холод и Экстренный телепорт - Холод, чтобы выпускать холодную волну, замедляющую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_ice_advanced;The aim of this research is to combine Attack Teleport - Cryo and Emergency Teleport - Cryo to release a Cryo shockwave that slows down enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Холод и Экстренный телепорт - Холод, чтобы выпускать холодную волну, замедляющую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_ice_superior;The aim of this research is to combine Attack Teleport - Cryo and Emergency Teleport - Cryo to release a Cryo shockwave that slows down enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Холод и Экстренный телепорт - Холод, чтобы выпускать холодную волну, замедляющую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放冰冻伤害冲击波,造成区域伤害.;;
gui/menu/research/description/teleport_combined_ice_extreme;The aim of this research is to combine Attack Teleport - Cryo and Emergency Teleport - Cryo to release a Cryo shockwave that slows down enemies before and after teleporting the very short distance through the Rift field.;;Цель этого исследования — скомбинировать Атакующий Телепорт - Холод и Экстренный телепорт - Холод, чтобы выпускать холодную волну, замедляющую врагов, до и после телепортирования на короткое расстояние через поле портала.;;;;;这项研究的目的是将传送和冰冻伤害冲击波结合起来,在使用传送技能时在始发地和目的地都释放冰冻伤害冲击波,造成区域伤害.;;


