;ENGLISH;POLISH;RUSSIAN;FRENCH;GERMAN;SPANISH;BRASILIAN;CHINESE_SP;JAPANESE;KOREAN
gui/menu/inventory/skill_description/damage_trail_acid_upgraded;Improved Acid Trail module controls the release of the acidic substance much better, resulting in a longer release time and more damage dealt thanks to covering the target area more evenly.;Ulepszony moduł Śladu Kwasu znacznie lepiej kontroluje uwalnianie substancji żrącej, co skutkuje dłuższym czasem działania i większą ilością zadawanych obrażeń dzięki bardziej równomiernemu pokryciu obszaru docelowego.;Улучшенный модуль кислотного следа оснащен более совершенной системой контроля выброса кислоты, благодаря чему повышается время и равномерность выброса, что увеличивает наносимый урон.;Cette version améliorée du module permet de mieux contrôler la substance acide, augmente la durée de fonctionnement et inflige plus de dégâts grâce à une meilleure couverture de la zone.;Das verbesserte Schadensspur-Säure-Modul steuert die Freisetzung der säurehaltigen Substanz viel besser, was zu einer längeren Freisetzungszeit und mehr Schaden führt, da das Zielgebiet gleichmäßiger abgedeckt wird.;El módulo de rastro de ácido mejorado controla mucho mejor la emisión de la sustancia ácida, lo que conlleva un tiempo de liberación más largo y más daño infligido, ya que cubre la zona objetivo de forma más uniforme.;O módulo Rastro Ácido Melhorado controla a liberação do composto ácido de forma mais eficiente, derramando o composto por mais tempo e aumentando seu dano por cobrir a área de maneira mais uniforme.;改进后的酸液轨迹模块可以更好地控制酸液的释放，由于更均匀地覆盖了目标区域，因此释放时间更长，造成的伤害更大。;改良型のアシッドトレイルモジュールは、酸性物質放出のコントロールにより優れているため、放出時間が延長されている。また、ターゲットエリアに均等に放出できることで敵により大きなダメージを与えることができる。;산성 자취 모듈을 개선하여 산성 물질의 방출을 개선했고 목표 지역에 균일하게 흩뿌려 지속 시간과 피해량이 늘어났습니다.
gui/menu/inventory/skill_description/damage_trail_cryo_standard;This skill module allows the Riftbreaker to trigger a controlled release of liquid nitrogen while the Mecha-Suit is in motion.;Ten moduł umiejętności pozwala Riftbreakerowi na wywołanie kontrolowanego wyrzutu ciekłego azotu, gdy Mech jest w ruchu.;Этот модуль навыка позволяет рифтбрейкеру инициировать контролируемый выброс жидкого азота при движении меха-костюма.;Ce module de compétence permet aux riftbreakers de libérer de l'azote liquide de manière contrôlée pendant que le mecha est en mouvement.;Mit diesem Fähigkeitsmodul kann der Riftbreaker eine kontrollierte Freisetzung von Flüssigstickstoff auslösen, während der Mecha-Anzug in Bewegung ist.;Este módulo de habilidad permite a los Riftbreakers activar una emisión controlada de nitrógeno líquido mientras el traje mecánico está en movimiento.;Este módulo de habilidade permite que a Salta-Fendas acione uma liberação controlada de nitrogênio líquido enquanto o Traje Mecânico estiver em movimento.;这个技能模块允许破裂者在机甲服运动时触发液氮的控制释放。;メカスーツが動いている際、リフトブレーカーはこのスキルモジュールにより、意図した通りに液化窒素の放出を行うことができる。;해당 스킬 모듈로 리프트브레이커는 메카 수트를 가동하면서 액체 질소를 방출할 수 있게 됩니다.
gui/menu/inventory/skill_description/damage_trail_cryo_upgraded;Improved Cryo Trail module controls the release of the liquid nitrogen much better, resulting in a longer release time and more damage dealt thanks to covering the target area more evenly.;Ulepszony moduł Śladu Mrożącego znacznie lepiej kontroluje uwalnianie ciekłego azotu, co skutkuje dłuższym czasem jego działania oraz większą ilością zadawanych obrażeń dzięki bardziej równomiernemu pokryciu obszaru docelowego.;Улучшенный модуль криогенного следа оснащен более совершенной системой контроля выброса жидкого азота, благодаря чему повышается время и равномерность выброса, что увеличивает наносимый урон.;Cette version améliorée du module permet de mieux contrôler l'azote liquide, augmente la durée de fonctionnement et inflige plus de dégâts grâce à une meilleure couverture de la zone.;Das verbesserte Schadensspur-Kryo-Modul steuert die Freisetzung des Flüssigstickstoffs viel besser, was zu einer längeren Freisetzungszeit und mehr Schaden führt, da das Zielgebiet gleichmäßiger abgedeckt wird.;El módulo de rastro criogénico mejorado controla mucho mejor la emisión de nitrógeno líquido, lo que conlleva un tiempo de liberación más largo y más daño infligido, ya que cubre la zona objetivo de forma más uniforme.;O módulo Rastro Criogênico Melhorado controla a liberação do nitrogênio líquido de forma mais eficiente, derramando a substância por mais tempo e aumentando seu dano por cobrir a área de maneira mais uniforme.;改进后的低温轨迹模块可以更好地控制液氮的释放，从而延长释放时间，并由于更均匀地覆盖目标区域而造成更多伤害。;改良型のクライオトレイルモジュールは、液化窒素放出のコントロールにより優れているため、放出時間が延長されている。また、ターゲットエリアに均等に放出できることで敵により大きなダメージを与えることができる。;극저온 자취 모듈을 개선하여 액체 질소의 방출을 개선했고 목표 지역에 균일하게 흩뿌려 지속 시간과 피해량이 늘어났습니다.
gui/menu/inventory/skill_description/damage_trail_energy_standard;This skill module allows the Riftbreaker to trigger a series of electromagnetic discharges while the Mecha-Suit is in motion. ;Ten moduł umiejętności pozwala Riftbreakerowi na wywołanie serii wyładowań elektromagnetycznych, gdy Mech jest w ruchu. ;Этот модуль навыка позволяет рифтбрейкеру инициировать серию электромагнитных разрядов при движении меха-костюма. ;Ce module de compétence permet aux riftbreakers de provoquer une série de décharges électromagnétiques pendant que le mecha est en mouvement. ;Mit diesem Fähigkeitsmodul kann der Riftbreaker eine Reihe von elektromagnetischen Entladungen auslösen, während der Mecha-Anzug in Bewegung ist. ;Este módulo de habilidad permite a los Riftbreakers activar una serie de descargas electromagnéticas mientras el traje mecánico está en movimiento. ;Este módulo de habilidade permite que a Salta-Fendas acione descargas elétricas em série enquanto o Traje Mecânico estiver em movimento. ;这个技能模块允许银河破裂者在机甲服运动时触发一系列的电磁放电。;メカスーツが動いている際、リフトブレーカーはこのスキルモジュールにより、電磁気放電を連続して発生させることができる。 ;해당 스킬 모듈로 리프트브레이커는 메카 수트를 가동하면서 전자기장을 방출할 수 있게 됩니다. 
gui/menu/inventory/skill_description/damage_trail_energy_upgraded;Improved Energy Trail module controls the release of energy much better, allowing the Riftbreaker to make use of this effect for longer.;Ulepszony moduł Śladu Energetycznego znacznie lepiej kontroluje uwalnianie energii, dzięki czemu Riftbreaker może dłużej korzystać z tego efektu.;Улучшенный модуль энергетического следа эффективнее управляет выбросом энергии, позволяя продлить воздействие.;Cette version améliorée du module permet de mieux contrôler l'énergie libérée et augmente la durée de fonctionnement.;Das verbesserte  Schadensspur-Energie-Modul steuert die Freisetzung der Energie viel besser und ermöglicht es dem Riftbreaker so, diesen Effekt länger zu verwenden.;El módulo de rastro de energía mejorado controla mucho mejor la emisión de energía, lo que permite a los Riftbreakers usar su efecto durante más tiempo.;O módulo Rastro Energético Melhorado controla a entrega de energia de forma mais eficiente, permitindo que a Salta-Fendas faça uso desse efeito por mais tempo.;改进的能量轨迹模块可以更好地控制能量的释放，使破裂者可以更长时间地利用这一效果。;改良型エネルギートレイルモジュールは、エネルギー放出のコントロールに格別に優れているため、リフトブレーカーはこの攻撃をより長く行うことができる。;에너지 자취 모듈을 개선하여 에너지의 방출을 개선했고 리프트브레이커가 더 오랫동안 사용할 수 있게 됩니다.
gui/menu/inventory/skill_description/damage_trail_fire_standard;This skill module allows the Riftbreaker to trigger a controlled release of napalm while the Mecha-Suit is in motion. ;Ten moduł umiejętności pozwala Riftbreakerowi na kontrolowane użycie napalmu, gdy Mech jest w ruchu. ;Этот модуль навыка позволяет рифтбрейкеру инициировать контролируемый выброс напалма при движении меха-костюма. ;Ce module de compétence permet aux riftbreakers de libérer du napalm de manière contrôlée pendant que le mecha est en mouvement. ;Mit diesem Fähigkeitsmodul kann der Riftbreaker eine kontrollierte Freisetzung von Napalm auslösen, während der Mecha-Anzug in Bewegung ist. ;Este módulo de habilidad permite a los Riftbreakers activar una emisión controlada de napalm mientras el traje mecánico está en movimiento. ;Este módulo de habilidade permite que a Salta-Fendas acione uma liberação controlada de napalm enquanto o Traje Mecânico estiver em movimento. ;这个技能模块允许破裂者在机甲服运动时触发一个可控的凝固汽油弹释放。;メカスーツが動いている際、リフトブレーカーはこのスキルモジュールにより、意図した通りにナパームの放出を行うことができる。 ;해당 스킬 모듈로 리프트브레이커는 메카 수트를 가동하면서 네이팜을 방출할 수 있게 됩니다. 
gui/menu/inventory/skill_description/damage_trail_fire_upgraded;Improved Fire Trail module controls the release of the napalm much better, resulting in a longer release time and more damage dealt thanks to covering the target area more evenly.;Ulepszony moduł Śladu Ogniowego znacznie lepiej kontroluje uwalnianie napalmu, co skutkuje dłuższym czasem jego działania i większą ilością zadawanych obrażeń dzięki bardziej równomiernemu pokryciu obszaru docelowego.;Улучшенный модуль огненного следа оснащен более совершенной системой контроля выброса напалма, благодаря чему повышается время и равномерность выброса, что увеличивает наносимый урон.;Cette version améliorée du module permet de mieux contrôler le napalm, augmente la durée de fonctionnement et inflige plus de dégâts grâce à une meilleure couverture de la zone.;Das verbesserte  Schadensspur-Feuer-Modul steuert die Freisetzung des Napalms viel besser, was zu einer längeren Freisetzungszeit und mehr Schaden führt, da das Zielgebiet gleichmäßiger abgedeckt wird.;El módulo de rastro de fuego mejorado controla mucho mejor la emisión de napalm, lo que conlleva un tiempo de liberación más largo y más daño infligido, ya que cubre la zona objetivo de forma más uniforme.;O módulo Rastro de Fogo Melhorado controla a liberação do napalm de forma mais eficiente, derramando a substância por mais tempo e aumentando o seu dano por cobrir a área de maneira mais uniforme.;改进后的火焰轨迹模块可以更好地控制凝固汽油弹的释放，由于可以更均匀地覆盖目标区域，所以释放时间更长，造成的伤害更大。;改良型のファイアートレイルモジュールは、ナパーム放出のコントロールにより優れているため、放出時間が延長されている。また、ターゲットエリアに均等に放出できることで敵により大きなダメージを与えることができる。;화염 자취 모듈을 개선하여 네이팜의 방출을 개선했고 목표 지역에 균일하게 흩뿌려 지속 시간과 피해량이 늘어났습니다.
gui/menu/inventory/skill_description/flamewave_standard;This skill module allows the Mecha-Suit to spray a special mix of flamable chemicals in front of it. They cause a flaming wave of fire in the shape of a cone that deals damage to all structures in its path.;Ten moduł umiejętności pozwala Mechowi rozpylać przed sobą specjalną mieszankę łatwopalnych substancji chemicznych. Wywołują one ognistą falę ognia w kształcie stożka, która zadaje obrażenia wszystkim konstrukcjom na swojej drodze.;Этот модуль навыка добавляет меха-костюму возможность распылять перед собой смесь горючих химикатов, в результате чего образуется конусообразная волна огня, наносящая урон всему на своем на пути.;Ce module de compétence permet au mecha de pulvériser un mélange spécial de substances chimiques inflammables face à lui, ce qui crée une vague de feu en forme de cône qui inflige des dégâts à toutes les structures qu'elle croise.;Dieses Fähigkeitsmodul ermöglicht es dem Mecha-Anzug, eine spezielle Mischung aus brennbaren Chemikalien vor sich her zu sprühen. Sie verursacht eine lodernde Feuerwelle in Form eines Kegels, die allen Strukturen in ihrem Umkreis Schaden zufügt.;Este módulo de habilidad permite al traje mecánico rociar una mezcla especial de químicos inflamables delante de él. Causa una ola de fuego en forma de cono que inflige daño a todas las estructuras que encuentra.;Este módulo de habilidade permite que o Traje Mecânico disperse um composto inflamável especial à sua frente. O composto causa uma onda de fogo cônica que causa dano a toda estrutura em seu caminho.;这个技能模块允许机甲战士在其前方喷射特殊的可燃化学品混合物。它们会造成一个圆锥体形状的火浪，对其路径上的所有建筑造成伤害。;このスキルモジュールにより、メカスーツは可燃性化学合成物質を前方に向けて放出することができる。これによって引き起こされる扇形の炎の波は範囲内のすべての物体にダメージを与える。;해당 스킬 모듈로 메카 수트는 앞쪽으로 인화성 화학 혼합체를 흩뿌리게 됩니다. 혼합체는 경로 상의 모든 구조물에 피해를 입히는 원뿔 모양의 타오르는 불길을 남깁니다.
gui/menu/inventory/skill_description/flamewave_upgraded;This module uses a more sophisticated mixture of gases to cause the Flame Wave effect, resulting in a bigger blast that deals more damage.;Moduł ten wykorzystuje bardziej wyrafinowaną mieszankę gazów do wywołania efektu Fali Płomieni, co skutkuje większym wybuchem, który zadaje więcej obrażeń.;В этом модуле для эффекта волны огня используется более продвинутая смесь газов, что увеличивает зону поражения и урон.;Cette version améliorée du module utilise un mélange de substances chimiques plus sophistiqué, et la vague de feu qui en résulte inflige encore plus de dégâts.;Dieses Modul setzt eine komplexere Mischung aus Gasen ein und löst so einen Flammenwellen-Effekt aus, der eine größere Explosion zur Folge hat, die mehr Schaden verursacht.;Este módulo utiliza una combinación más sofisticada de gases para provocar el efecto de ola de fuego, lo que resulta en una explosión más dañina.;Este módulo usa uma mistura de gases mais sofisticada para provocar o efeito Onda de Fogo, resultando em uma explosão maior que causa mais dano.;这个模块使用更复杂的混合气体来引起火焰波的效果，导致更大的爆炸，造成更大的伤害。;このモジュールはより洗練された混合ガスを利用して炎の波を作り出すため、爆破力と攻撃力が高まっている。;해당 모듈은 더욱 정교한 가스 혼합체를 사용하여 큰 피해를 입히는 폭발을 초래하는 화염파 효과를 일으킵니다.
gui/menu/inventory/skill_description/generator_overcharge_standard;The Mecha-Suit's generator is set to overdrive for a couple of moments to damage or stun nearby hostiles. The Mecha-Suit's shields recharge quickly in this mode.;Generator Mecha jest przesterowany na kilka chwil, aby uszkodzić lub ogłuszyć pobliskich wrogów. W tym trybie tarcze Mecha szybko się ładują.;Генератор меха-костюма переходит в режим кратковременной перегрузки, оглушая окружающих врагов и нанося им урон. В этом режиме повышается скорость восстановления щитов меха-костюма.;Le générateur du mecha se met en surrégime pendant quelques instants afin d'infliger des dégâts ou d'étourdir les ennemis à proximité. Dans ce mode, les boucliers du mecha se rechargent rapidement.;Der Generator des Mecha-Anzugs wird für einige Momente auf Höchstleistung gestellt, um Feinden in der Nähe Schaden zuzufügen oder sie zu betäuben. In diesem Modus laden sich die Schilde des Mecha-Anzugs schnell wieder auf.;El generador del traje mecánico se sobrecarga un par de minutos para dañar o aturdir a los hostiles cercanos. Los escudos del traje mecánico se recargan rápidamente en este modo.;O gerador do Traje Mecânico sofre uma sobrecarga programada por alguns instantes para danificar ou atordoar unidades hostis próximas. Os escudos do Traje Mecânico recarregam rapidamente nesta configuração.;机甲服的发电机被设置为超速运转几秒钟，以伤害或眩晕附近的敌人。在这种模式下，机甲服的护盾会迅速充能。;メカスーツのジェネレーターがオーバードライブ状態になることで、付近の敵にダメージを与えたり、ショック状態にしたりすることができる。このモードの際、メカスーツのシールドはより早く再チャージされる。;메카 수트의 생성기가 잠시 동안 오버드라이브되어 근처의 적에게 피해를 입히거나 적을 기절시킵니다. 해당 모드에서는 메카 수트의 방어막이 빠르게 재충전됩니다.
gui/menu/inventory/skill_description/generator_overcharge_upgraded;An improved control unit program allows the Mecha-Suit to push the generator even more, resulting in a bigger energy blast once the overdrive mode is activated. ;Ulepszony program jednostki sterującej pozwala Mechowi na jeszcze większe przeciążenie generatora, co skutkuje większym wybuchem energii. ;Усовершенствованная программа управления позволяет меха-костюму еще сильнее перегружать генератор, что увеличивает всплеск энергии при активации режима перегрузки. ;Ce programme amélioré du système de contrôle permet au mecha de pousser encore plus le générateur. L'explosion d'énergie qui en résulte est plus importante quand le surrégime est enclenché. ;Ein verbessertes Steuerungsprogramm ermöglicht es dem Mecha-Anzug, den Generator noch stärker zu belasten, was zu einer größeren Energieexplosion führt, sobald der Höchstleistungsmodus aktiviert ist. ;Un programa de la unidad de control mejorado permite al traje mecánico sacar más partido al generador, lo que conlleva un estallido de energía mayor cuando se activa el modo de sobrecarga. ;Um programa aperfeiçoado da unidade de controle permite que o Traje Mecânico force ainda mais o seu gerador, resultando em uma grande explosão energética ao acionar a configuração de sobrecarga. ;一个改进的控制单元程序允许机甲服更多地推动发电机，一旦超载模式被激活，将产生更大的能量爆炸。;改良型のコントロールユニットプログラムにより、メカスーツはジェネレーターの動力を最大限に利用することができ、オーバードライブ状態となった際により大きなエネルギー波を生成することができる。 ;유닛 프로그램을 개선하여 메카 수트는 생성기를 더 많이 작동시킬 수 있고, 오버드라이브가 활성화되면 에너지 폭발이 더욱 커집니다. 
gui/menu/inventory/skill_name/antimatter_ball;Antimatter Ball;Kula Antymaterii;Сфера антиматерии;Boule d'antimatière;Antimateriekugel;Bola de antimateria;Globo de Antimatéria;反物质球;アンチマターボール;반물질 구체
gui/menu/inventory/skill_name/damage_trail_acid;Damage Trail Acid;Ślad Kwasowy;Кислотный след;Traînée acide;Schadensspur-Säure;Rastro de daño de ácido;Rastro Ácido;酸性伤害轨迹;ダメージトレイル（酸）;산성 피해 자취
gui/menu/inventory/skill_name/damage_trail_cryo;Damage Trail Cryo;Ślad Mrożący;Криогенный след;Traînée cryogénique;Schadensspur-Kryo;Rastro de daño criogénico;Rastro Criogênico;低温伤害轨迹;ダメージトレイル（凍結）;극저온 피해 자취
gui/menu/inventory/skill_name/damage_trail_energy;Damage Trail Energy;Ślad Energetyczny;Энергетический след;Traînée énergétique;Schadensspur-Energie;Rastro de daño de energía;Rastro Energético;能量伤害轨迹;ダメージトレイル（エネルギー）;에너지 피해 자취
gui/menu/inventory/skill_name/damage_trail_fire;Damage Trail Fire;Ślad Ogniowy;Огненный след;Traînée de feu;Schadensspur-Feuer;Rastro de daño de fuego;Rastro de Fogo;火焰伤害轨迹;ダメージトレイル（炎）;화염 피해 자취
gui/menu/inventory/skill_name/flamewave;Flamewave;Fala Płomieni;Волна огня;Vague de feu;Flammenwelle;Ola de fuego;Onda de Fogo;火焰波;フレームウェーブ;화염파
gui/menu/inventory/skill_name/generator_overcharge;Generator Overcharge;Przeciążenie Generatora;Перегрузка генератора;Générateur en surrégime;Generatorüberladung;Sobrecarga de generador;Sobrecarga de Gerador;发电机过度充能;ジェネレーターオーバーチャージ;과충전 생성기
gui/menu/inventory/upgrade_name/discovery_tools;Discovery Tools;Narzędzia Odkrywkowe;Инструменты изучения;Outils de découverte;Entdeckungswerkzeuge;Herramientas de descubrimiento;Ferramentas de Exploração;探索工具;発見ツール;발견 도구
gui/menu/inventory/upgrade_name/gathering_tools;Gathering Tools;Narzędzia Zbieracza;Инструменты сбора;Outils de collecte;Sammelwerkzeuge;Herramientas de recolección;Ferramentas de Coleta;采集工具;収集ツール;수집 도구
gui/menu/inventory/upgrade/stat_name/loot_drone;Loot drone;Dron Zbierający;Дрон-сборщик;Drone de butin;Beutedrohne;Dron de riquezas;Drone Espoliador;战利品无人机;アイテムドローン;전리품 드론
gui/menu/inventory/weapon_charge_description/bouncing_blades;Charged Attack: The weapon releases several spinning blades in a wider cone.;Strzał Naładowany: Broń wypuszcza kilka wirujących ostrzy w szerszym stożku.;Заряженная атака: оружие выпускает несколько вращающихся лезвий широким конусом.;Attaque chargée : l'arme libère plusieurs lames rotatives dans un plus grand cône.;Aufgeladener Angriff: Die Waffe entfesselt mehrere sich drehende Klingen in einem breiteren Kegel.;Ataque cargado: el arma lanza varias hojas que giran en un cono más amplio.;Ataque carregado: a arma libera diversas lâminas giratórias em um cone mais amplo.;充能攻击： 该武器在一个较宽的锥体中释放几个旋转的刀片。;チャージアタック：回転するブレードをより大きな扇形の範囲に放つ。;충전 공격: 무기에서 회전하는 칼날을 넓은 원뿔 모양으로 발사합니다.
gui/menu/inventory/weapon_charge_description/lava_gun;Charged Attack: The weapon fires a large projectile that sets things on fire in a large radius.;Strzał Naładowany: Broń wystrzeliwuje duży pocisk, który podpala wszystko w dużym promieniu.;Заряженная атака: оружие выпускает крупный заряд, поджигающий объекты в большом радиусе.;Attaque chargée : l'arme tire un grand projectile qui enflamme tout dans un grand rayon.;Aufgeladener Angriff: Die Waffe feuert ein großes Projektil ab, das Dinge in einem großen Radius in Brand setzt.;Ataque cargado: el arma dispara un gran proyectil que incendia todo en un radio amplio.;Ataque carregado: a arma dispara um grande projétil incendiário em um raio de ação maior.;充能攻击： 该武器发射一个大的弹丸，使大范围内的东西着火。;チャージアタック：大型投射物を放ち、より広範な円形範囲内の物体に火をつける。;충전 공격: 무기에서 더 넓은 반경에 불을 붙이는 큰 발사체를 발사합니다.
gui/menu/inventory/weapon_name/acid_spitter;Acid Spewer;Miotacz Kwasu;Кислотный пульверизатор;Jets acides;Säurespucker;Escupeácido;Ejetor de Ácido;酸液喷射器;酸放射機;산성 분출기
gui/menu/inventory/weapon_name/bouncing_blades;Bouncing Blades;Ostrza Odbijające;Лезвиемет;Lames rebondissantes;Sprungklingen;Hojas rebotadoras;Retalhadora;弹射刀片;バウンシングブレード;회전 칼날
gui/menu/inventory/weapon_name/cryo_spitter;Cryo Spewer;Miotacz Zimna;Криогенный пульверизатор;Jets cryogéniques;Kryospucker;Escupidor criogénico;Ejetor Criogênico;低温喷射器;クライオ放射機;극저온 분출기
gui/menu/inventory/weapon_name/crystal_gun;Shard Gun;Karabin Odłamkowy;Кристальная пушка;Pistolet à éclats;Kristallkanone;Pistola de cristal;Fragmentadora;水晶枪;クリスタルガン;크리스털 총
gui/menu/inventory/weapon_name/debug_smg;Debug SMG;Debug SMG;Отладочный ПП;Pistolet-mitrailleur d'extermination;Debug-SMG;Subfusil depurador;SMG Exterminadora;调试SMG;デバッグSMG;디버그 SMG
gui/menu/inventory/weapon_name/fire_spitter;Fire Spewer;Miotacz Napalmu;Огненный пульверизатор;Jets de feu;Feuerspucker;Escupefuego;Ejetor de Fogo;火焰喷射器;火炎放射機;화염 분출기
gui/menu/inventory/weapon_name/floating_mines_acid;Floating Mines Acid;Kwasowe Miny Lewitujące;Летучие мины – кислота;Mines flottantes acides;Säure-Treibminen;Minas flotantes: ácido;Minas Flutuantes de Ácido;酸性浮动地雷;浮遊機雷（酸）;산성 부유수뢰
gui/menu/inventory/weapon_name/floating_mines_cryo;Floating Mines Cryo;Mrożące Miny Lewitujące;Летучие мины – холод;Mines flottantes cryogéniques;Kryo-Treibminen;Minas flotantes: criogénico;Minas Flutuantes Criogênicas;低温浮动地雷;浮遊機雷（凍結）;극저온 부유수뢰
gui/menu/inventory/weapon_name/floating_mines_gravity;Floating Mines Gravity;Grawitacyjne Miny Lewitujące;Летучие мины – гравитация;Mines flottantes gravitationnelles;Schwerkraft-Treibminen;Minas flotantes: gravedad;Minas Flutuantes Gravitacionais;重力浮动地雷;浮遊機雷（重力）;중력 부유수뢰
gui/menu/inventory/weapon_name/floating_mines_incendiary;Floating Mines Incendiary;Zapalające Miny Lewitujące;Летучие мины – зажигательные;Mines flottantes incendiaires;Brand-Treibminen;Minas flotantes: incendiario;Minas Flutuantes Incendiárias;燃烧浮动地雷;浮遊機雷（炎）;방화 부유수뢰
gui/menu/inventory/weapon_name/lava_gun;Immolator;Immolator;Испепелитель;Immolateur;Immolator;Pistola de lava;Lança-Lava;熔岩枪;ラヴァガン;용암 총
gui/menu/inventory/weapon_name/pickaxe;Pickaxe;Kilof;Кирка;Pioche;Spitzhacke;Pico;Picareta;镐头;ピカクス;곡괭이
gui/menu/inventory/weapon_name/sonic_fist;Sonic Fist;Pięści Soniczne;Акустический кулак;Poing sonique;Schallfaust;Puño sónico;Punho Sônico;声波拳头;ソニックフィスト;음파 주먹
gui/menu/load_menu/no_save_games;There are no saved games yet;Nie ma jeszcze zapisanych gier;Нет сохранений игры;Aucune partie sauvegardée;Es gibt noch keine gespeicherten Spiele;Aún no hay partidas guardadas;Ainda não há jogos salvos;目前还没有保存游戏;まだセーブされたゲームがありません;저장된 게임이 없습니다
gui/menu/mod_management/changelog;Changelog;Lista zmian;Список изменений;Journal des modifications;Änderungsprotokoll;Registro de cambios;Registro de alterações;更新日志;変更履歴;변경 기록
gui/menu/mod_management/header;Mods;Mody;Моды;Mods;Mods;Modificaciones;Mods;模组;MOD;모드
gui/menu/mod_management/info/loading_mods;Loading mods information...;Ładowanie informacji o modach...;Загрузка данных модов...;Chargement des informations sur les mods en cours…;Mod-Informationen werden geladen ...;Cargando información de modificaciones...;Carregando informações sobre mods…;正在加载模组信息...;MOD情報をロード中…;모드에 대한 정보 로드 중...
gui/menu/mod_management/info/no_dependencies;No dependencies;Brak zależności;Нет требований;Aucun contenu requis;Keine Kolonien;Sin dependencias;Independente;无依赖性;必要条件なし;필요 사항 없음
gui/menu/mod_management/info/no_mods;There are no mods matching the query;Nie ma modów pasujących do zapytania;Нет модов, соответствующих запросу;Aucun mod ne correspond à la recherche;Es gibt keine Mods, die der Anfrage entsprechen;No hay modificaciones que coincidan con la consulta;Nenhum mod corresponde aos critérios desejados;没有符合查询条件的模组;該当するMODはありません;질의에 해당하는 모드가 없습니다
gui/menu/mod_management/info/no_selected_mod;No mod has been selected;Nie wybrano żadnego moda;Мод не выбран;Aucun mod sélectionné;Es wurde kein Mod ausgewählt;No se ha seleccionado ninguna modificación;Nenhum mod foi selecionado;没有选择模组;MODが選択されていません;모드가 선택되지 않았습니다
gui/menu/mod_management/info/unknown;Unknown;Nieznany;Неизвестно;Inconnu;Unbekannt;Desconocido;Desconhecido;未知;不明;미확인
gui/menu/mod_management/mod_details/author;Author;Autor;Автор;Auteur;Autor;Autoría;Autor;作者;作者;제작자
gui/menu/mod_management/mod_details/dependencies;Dependencies;Zależności;Требования;Contenu requis;Kolonien;Dependencias;Requisitos;依赖性;必要条件;필요 사항
gui/menu/mod_management/mod_details/file_list;File list;Lista plików;Список файлов;Liste de fichiers;Dateiliste;Lista de archivos;Lista de arquivos;文件列表;ファイルリスト;파일 목록
gui/menu/mod_management/mod_details/game_version;Game version;Wersja gry;Версия игры;Version du jeu;Spielversion;Versión del juego;Versão do jogo;游戏版本;ゲームバージョン;게임 버전
gui/menu/mod_management/mod_details/homepage;Homepage;Strona domowa;Главная страница;Page d'accueil;Homepage;Página de inicio;Página da internet;主页;ホームページ;홈페이지
gui/menu/mod_management/mod_details/portal;Mod portal;Portal;Портал модов;Portail du mod;Modportal;Portal de modificaciones;Portal do mod;模组门户;MODポータル;모드 포탈
gui/menu/mod_management/mod_details/size;Size;Rozmiar;Размер;Taille;Größe;Tamaño;Tamanho;大小;サイズ;크기
gui/menu/mod_management/mod_details/tags;Tags;Tagi;Метки;Mots-clés;Tags;Etiquetas;Marcadores;标签;タグ;태그
gui/menu/mod_management/mod_details/version;Mod version;Wersja moda;Версия мода;Version du mod;Modversion;Versión de la modificación;Versão do mod;模组版本;MODバージョン：;모드 버전
gui/menu/mod_management/privacy_policy;Privacy policy;Polityka prywatności;Политика конфиденциальности;Politique de confidentialité;Datenschutzerklärung;Política de privacidad;Política de Privacidade;;プライバシーポリシー;개인정보 처리방침
gui/menu/mod_management/query/platform_error;There was an error while retrieving the mods list.;Wystąpił błąd podczas pobierania listy modów.;При загрузке списка модов произошел сбой.;Une erreur est survenue lors de la récupération de la liste de mods.;Bei der Wiederherstellung der Modliste ist ein Fehler aufgetreten.;Se ha producido un error al recuperar la lista de modificaciones.;Houve um erro ao recuperar a lista de mods.;检索模组列表时出现了错误;MODリストの検索中にエラーが発生しました。;모드 목록을 검색하는 도중 오류가 발생했습니다.
gui/menu/mod_management/status/compatible;Compatible;Kompatybilny;Совместим;Compatible;Kompatibel;Compatible;Compatível;兼容;互換性あり;호환 가능
gui/menu/mod_management/status/downloading;Currently downloading…;Trwa pobieranie...;Идет загрузка…;Téléchargement en cours…;Wird gerade heruntergeladen ...;Descargando...;Baixando…;目前正在下载;現在ダウンロード中…;현재 다운로드 중...
gui/menu/mod_management/status/incompatible;Incompatible;Niekompatybilny;Несовместим;Incompatible;Inkompatibel;Incompatible;Incompatível;不兼容;互換性なし;호환 불가능
gui/menu/mod_management/status/outdated;Outdated;Nieaktualny;Неактуальная версия;Obsolète;Veraltet;Obsoleta;Desatualizado;过时的;更新の必要あり;구 버전
gui/menu/mod_management/status/uninstalling;Currently uninstalling...;Trwa deinstalacja...;Идет удаление…;Désinstallation en cours…;Wird gerade deinstalliert ...;Desinstalando...;Desinstalando…;正在卸载...;現在アンインストール中…;현재 제거 중...
gui/menu/mod_management/status/up_to_date;Up to date;Aktualny;Последняя версия;À jour;Aktuell;Actualizada;Atualizado;最新;更新済み;최신 버전
gui/menu/mod_management/table_header/downloads;Downloads;Liczba pobrań;Загрузки;Téléchargements;Downloads;Descargas;Downloads;下载;ダウンロード;다운로드
